multi-1782394076-sol,1,3.111014545992134,1782394200
multi-1782394076-eth,1,10.077282268293516,1782394200
multi-1782394076-xrp,1,6.937372090824738,1782394200
multi-1782394076-btc,1,9.746156475103817,1782394200
multi-1782394076-eth,5,4.013387376420269,1782395400
multi-1782394076-sol,6,2.0943750062078834,1782395700
multi-1782394076-btc,6,3.6765702583072652,1782395700
multi-1782394076-btc,7,2.7245847257055402,1782396000
multi-1782394076-eth,7,3.692388994336852,1782396000
multi-1782394076-sol,7,6.973483815026043,1782396000
multi-1782394076-xrp,7,8.40141412359958,1782396000
multi-1782394076-btc,9,9.746323421272677,1782396600
multi-1782394076-eth,9,10.256487169792877,1782396600
multi-1782394076-sol,9,2.4139411499631933,1782396600
multi-1782394076-btc,10,-25.64734087200975,1782396900
multi-1782394076-xrp,10,-13.275342079999973,1782396900
multi-1782394076-sol,10,-25.364820362929777,1782396900
multi-1782394076-eth,10,-25.70098864522106,1782396900
multi-1782394076-btc,11,4.662697963371784,1782397200
multi-1782394076-sol,11,5.398246447842439,1782397200
multi-1782394076-xrp,11,4.322310074828124,1782397200
multi-1782394076-eth,11,4.499553088036237,1782397200
multi-1782394076-eth,12,4.342905165471507,1782397500
multi-1782394076-btc,12,4.684433362370896,1782397500
multi-1782394076-xrp,12,2.705665840872257,1782397500
multi-1782394076-sol,12,3.9519950288600967,1782397500
multi-1782394076-xrp,13,-25.227285501253164,1782397751
multi-1782394076-eth,13,2.11122419625724,1782397800
multi-1782394076-sol,13,1.7946818499981418,1782397800
multi-1782394076-btc,13,3.0276767123203854,1782397800
multi-1782394076-xrp,14,6.041839694120313,1782398100
multi-1782394076-sol,14,3.287526879999973,1782398100
multi-1782394076-eth,14,6.28489973453236,1782398100
multi-1782394076-btc,15,1.8199202104775623,1782398400
multi-1782398516-eth,1,7.351068620498722,1782398700
multi-1782398516-btc,1,3.973346838776024,1782398700
multi-1782398516-xrp,1,6.442300467612199,1782398700
multi-1782398516-sol,1,6.534122443213391,1782398701
multi-1782398516-xrp,2,10.150745244681161,1782399000
multi-1782398516-btc,2,8.244096397591647,1782399000
multi-1782398516-sol,2,-25.16335306108033,1782399000
multi-1782398516-eth,2,-25.183776715512522,1782399000
multi-1782398516-btc,3,2.4140331350822635,1782399300
multi-1782398516-eth,3,2.0506470353251416,1782399300
multi-1782398516-xrp,3,1.827058734983666,1782399300
multi-1782398516-sol,4,2.0489839922126976,1782399600
multi-1782398516-btc,4,4.031482769163176,1782399600
multi-1782398516-eth,4,1.768872992052252,1782399600
multi-1782398516-eth,5,2.956882675969041,1782399900
multi-1782398516-xrp,5,3.7081528287702668,1782399900
multi-1782398516-sol,5,1.6321631735577284,1782399900
multi-1782398516-eth,6,10.458842286107142,1782400200
multi-1782398516-xrp,7,3.159774233062876,1782400500
multi-1782398516-eth,7,2.8310156453129594,1782400500
multi-1782398516-sol,7,2.648309866213822,1782400500
multi-1782398516-btc,7,4.7485481659855395,1782400500
multi-1782398516-sol,8,-24.692505660352936,1782400800
multi-1782398516-eth,8,-25.05583881349378,1782400800
multi-1782398516-xrp,8,-25.63220078772781,1782400800
multi-1782398516-btc,8,-25.58528768266501,1782400800
multi-1782398516-xrp,9,4.309319999999957,1782401100
multi-1782398516-sol,9,10.002253437570516,1782401100
multi-1782398516-btc,9,-24.94565549059837,1782401100
multi-1782398516-eth,9,8.472602110767866,1782401100
multi-1782398516-btc,10,9.331332692991396,1782401400
multi-1782398516-eth,10,8.5348084850325,1782401400
multi-1782398516-xrp,10,6.476999303438333,1782401400
multi-1782398516-sol,10,9.805296159791055,1782401400
multi-1782398516-sol,12,2.343912016282502,1782402000
multi-1782398516-xrp,12,-25.261053750620476,1782402000
multi-1782398516-btc,13,6.813969400319024,1782402300
multi-1782398516-eth,13,-24.854628108051543,1782402300
multi-1782398516-sol,13,4.511249530018176,1782402300
multi-1782398516-xrp,13,6.866586841087724,1782402300
multi-1782398516-btc,14,2.0649669126160006,1782402600
multi-1782398516-sol,14,2.480874897391118,1782402600
multi-1782398516-eth,14,2.311752234998721,1782402600
multi-1782398516-xrp,14,-24.801192077882206,1782402600
multi-1782398516-btc,15,7.706349001139756,1782402900
multi-1782398516-eth,15,7.555124132348851,1782402900
multi-1782398516-sol,15,9.361522885053432,1782402900
multi-1782398516-xrp,15,3.958970000000022,1782402900
multi-1782398516-btc,16,1.7950753487872362,1782403200
multi-1782398516-xrp,16,4.189206954451947,1782403200
multi-1782398516-sol,16,1.7804467039296696,1782403200
multi-1782398516-eth,16,3.0082706582219316,1782403200
multi-1782398516-eth,17,8.774522625909412,1782403500
multi-1782398516-btc,17,9.597127940345217,1782403500
multi-1782398516-eth,18,3.0650187146239887,1782403654
multi-1782398516-xrp,19,2.0365066121371456,1782404100
multi-1782398516-btc,19,1.8155498391625997,1782404100
multi-1782398516-btc,20,-25.300123381717412,1782404400
multi-1782398516-eth,20,8.607500184946844,1782404400
multi-1782398516-xrp,20,4.556344146898709,1782404400
multi-1782398516-sol,20,-25.08233190959504,1782404400
multi-1782398516-xrp,21,9.387966137739113,1782404700
multi-1782398516-btc,21,9.943302904868574,1782404700
multi-1782398516-sol,21,9.883843796851238,1782404700
multi-1782398516-eth,21,9.616890420046957,1782404700
multi-1782398516-btc,22,9.559297903386664,1782405000
multi-1782398516-xrp,22,10.250904302954268,1782405000
multi-1782398516-eth,22,9.69156379210176,1782405000
multi-1782398516-sol,22,9.246936324318767,1782405000
multi-1782398516-sol,25,10.050494076694235,1782405900
multi-1782398516-btc,25,10.642614201306856,1782405900
multi-1782398516-eth,25,10.809240712835845,1782405900
multi-1782398516-xrp,25,10.208708809966538,1782405900
multi-1782398516-xrp,26,-25.2958774500388,1782406200
multi-1782398516-sol,26,2.8414094123343148,1782406200
multi-1782398516-eth,26,8.030433455550565,1782406200
multi-1782398516-btc,26,-25.42125067241352,1782406200
multi-1782398516-sol,27,10.33503200151597,1782406500
multi-1782398516-eth,27,-26.020020328639816,1782406500
multi-1782398516-btc,27,9.990907626919352,1782406500
multi-1782398516-xrp,27,8.377640960000008,1782406500
multi-1782398516-btc,28,7.361504813907231,1782406800
multi-1782398516-sol,28,8.303011548211089,1782406800
multi-1782398516-eth,28,6.553872200000001,1782406800
multi-1782398516-xrp,28,-24.872921537787875,1782406800
multi-1782398516-sol,29,10.368230252908006,1782407100
multi-1782398516-eth,29,10.362502428869902,1782407100
multi-1782398516-xrp,29,-24.25109849934313,1782407100
multi-1782398516-xrp,30,6.839066222760039,1782407400
multi-1782398516-eth,32,4.5088179073075025,1782408000
multi-1782398516-btc,32,4.702483800291361,1782408000
multi-1782398516-xrp,32,4.557331047878733,1782408000
multi-1782398516-sol,32,2.1698077724240648,1782408000
multi-1782398516-eth,33,10.959907863984881,1782408300
multi-1782398516-xrp,33,5.87803105566627,1782408300
multi-1782398516-sol,33,6.729387567713729,1782408300
multi-1782398516-btc,34,1.8214704540336015,1782408600
multi-1782398516-xrp,34,1.6904404586996407,1782408600
multi-1782398516-eth,34,1.6371948522598814,1782408600
multi-1782398516-xrp,35,9.253422767858979,1782408900
multi-1782398516-sol,35,1.883754469051155,1782408900
multi-1782398516-btc,35,9.115041644916118,1782408900
multi-1782398516-eth,35,10.948298245479009,1782408900
multi-1782398516-btc,36,3.072140783216355,1782409200
multi-1782398516-xrp,36,9.155121091406045,1782409200
multi-1782398516-sol,36,10.40808098662501,1782409200
multi-1782398516-eth,36,10.67941385411018,1782409200
multi-1782398516-btc,37,8.437221769503594,1782409500
multi-1782398516-xrp,37,7.034400873651407,1782409500
multi-1782398516-eth,37,-26.760770004224014,1782409500
multi-1782398516-sol,37,9.958079820453122,1782409500
multi-1782398516-btc,38,5.198355446609867,1782409800
multi-1782398516-eth,38,3.949172490204319,1782409800
multi-1782398516-sol,38,6.994052869566758,1782409800
multi-1782398516-xrp,38,-24.75501637480761,1782409800
multi-1782398516-eth,39,10.557154414838351,1782410100
multi-1782398516-btc,39,5.604643517079012,1782410100
multi-1782398516-xrp,39,4.309319999999957,1782410100
multi-1782398516-sol,39,3.8337555259463443,1782410100
multi-1782398516-btc,40,6.427910139175083,1782410400
multi-1782398516-sol,40,9.717742000000044,1782410400
multi-1782398516-eth,40,10.055127884455942,1782410400
multi-1782398516-xrp,40,8.397169580554987,1782410400
multi-1782398516-btc,41,4.909359968374702,1782410562
multi-1782398516-xrp,41,4.559704908018034,1782410700
multi-1782398516-eth,41,4.60771993698927,1782410700
multi-1782398516-btc,42,10.198143909173268,1782411000
multi-1782398516-sol,42,9.114026824492157,1782411000
multi-1782398516-eth,42,11.347375912397865,1782411000
multi-1782398516-xrp,42,8.71465607999994,1782411000
multi-1782398516-eth,43,2.2636510256334077,1782411300
multi-1782398516-btc,43,2.230414862479847,1782411300
multi-1782398516-sol,44,2.623501267970596,1782411600
multi-1782398516-btc,44,2.8780324778283557,1782411600
multi-1782398516-xrp,44,3.9392813066863255,1782411600
multi-1782398516-eth,44,5.451871216356722,1782411600
multi-1782398516-btc,45,2.2410806853795293,1782411900
multi-1782398516-eth,45,1.962406966613571,1782411900
multi-1782398516-sol,46,8.10581820678567,1782412200
multi-1782398516-btc,46,11.37676169926931,1782412200
multi-1782398516-xrp,46,6.9052227163787165,1782412200
multi-1782398516-eth,46,10.892020846438072,1782412200
multi-1782398516-btc,48,10.953947879471116,1782412728
multi-1782398516-eth,48,11.684964149498,1782412730
multi-1782398516-sol,48,10.129057767217319,1782412732
multi-1782398516-xrp,48,3.323886266303589,1782412800
multi-1782398516-eth,49,11.808555532179298,1782413100
multi-1782398516-sol,49,11.452999273392379,1782413100
multi-1782398516-xrp,49,10.084445505712779,1782413100
multi-1782398516-btc,51,9.236911625122502,1782413700
multi-1782398516-sol,50,6.631650000000036,1782413700
multi-1782398516-eth,50,9.769588615626617,1782413700
multi-1782398516-xrp,51,6.172628160000045,1782413700
multi-1782398516-btc,52,-27.679627733171856,1782414000
multi-1782398516-xrp,52,-25.546298828528847,1782414000
multi-1782398516-eth,51,-28.450490978899325,1782414000
multi-1782398516-sol,51,-28.474790405967042,1782414000
multi-1782398516-btc,53,3.930569799009618,1782414300
multi-1782398516-eth,52,1.9941588355297881,1782414300
multi-1782398516-sol,52,5.97818088746385,1782414300
multi-1782398516-xrp,53,4.997297596123076,1782414300
multi-1782398516-btc,54,4.673303459754152,1782414600
multi-1782398516-sol,53,8.489814828533099,1782414600
multi-1782398516-xrp,54,-25.03257379771867,1782414600
multi-1782398516-eth,53,8.171178145878002,1782414600
multi-1782398516-eth,54,9.1946654404926,1782414900
multi-1782398516-btc,55,7.109839756212068,1782414900
multi-1782398516-sol,54,11.309186899999986,1782414900
multi-1782398516-xrp,55,7.529070188259652,1782414900
multi-1782398516-btc,56,11.584088138313746,1782415200
multi-1782398516-sol,55,11.740081305605145,1782415200
multi-1782398516-xrp,56,7.8727510519541966,1782415200
multi-1782398516-eth,55,8.57603772627317,1782415200
multi-1782398516-btc,57,-27.6700820686749,1782415500
multi-1782398516-eth,56,-28.437629708131226,1782415500
multi-1782398516-xrp,57,6.260860784093211,1782415500
multi-1782398516-sol,56,11.564217096577295,1782415500
multi-1782398516-btc,58,5.398604232827665,1782415800
multi-1782398516-xrp,58,7.56851689076575,1782415800
multi-1782398516-eth,57,2.919133376076843,1782415800
multi-1782398516-sol,57,10.282544585597861,1782415800
multi-1782398516-xrp,60,6.2370578295268615,1782416400
multi-1782398516-eth,59,1.4670295535581772,1782416400
multi-1782398516-sol,59,2.790043936050097,1782416400
multi-1782398516-btc,61,11.471048059364875,1782416700
multi-1782398516-xrp,61,-25.29346587139071,1782416700
multi-1782398516-eth,60,-27.8363430386687,1782416700
multi-1782398516-sol,60,10.497088666109676,1782416700
multi-1782398516-eth,61,3.9528237271611033,1782417000
multi-1782398516-xrp,62,5.281890885819621,1782417000
multi-1782398516-btc,62,2.946601209702976,1782417000
multi-1782398516-sol,61,8.697549040245121,1782417000
multi-1782398516-btc,63,9.51587289676263,1782417222
multi-1782398516-eth,62,11.018453978091884,1782417226
multi-1782398516-sol,62,2.8424751110944726,1782417300
multi-1782398516-xrp,63,7.798566401756148,1782417300
multi-1782398516-eth,63,11.456111089269598,1782417600
multi-1782398516-xrp,64,10.072501870333895,1782417600
multi-1782398516-sol,63,3.2119697979189823,1782417600
multi-1782398516-eth,65,11.762051525025072,1782418200
multi-1782398516-xrp,66,8.446135180872602,1782418200
multi-1782398516-sol,65,6.379836159999968,1782418200
multi-1782398516-btc,66,9.900158235065646,1782418200
multi-1782398516-btc,67,11.828905498073937,1782418500
multi-1782398516-eth,66,10.77893391618386,1782418500
multi-1782398516-xrp,67,5.108606039729011,1782418500
multi-1782398516-sol,66,8.46693960000016,1782418500
multi-1782398516-btc,68,11.389287894235622,1782418800
multi-1782398516-eth,67,11.995338640792625,1782418800
multi-1782398516-sol,67,2.8923223446070097,1782418800
multi-1782398516-xrp,68,4.065341219067136,1782418800
multi-1782398516-sol,68,9.649357463207252,1782419100
multi-1782398516-xrp,69,-25.680455264545344,1782419100
multi-1782398516-btc,69,12.074483369602149,1782419100
multi-1782398516-eth,68,10.997372151980244,1782419100
multi-1782398516-sol,69,-30.63271083889299,1782419400
multi-1782398516-btc,70,-28.841454051848814,1782419400
multi-1782398516-eth,69,-28.939461588414588,1782419400
multi-1782398516-xrp,70,5.464512871909278,1782419400
multi-1782398516-btc,72,-28.120417700552707,1782420000
multi-1782398516-sol,71,5.299514799999997,1782420000
multi-1782398516-xrp,72,8.103203519999965,1782420000
multi-1782398516-eth,71,-28.215975048704195,1782420000
multi-1782420096-btc,1,6.937372090824738,1782420300
multi-1782420096-sol,1,10.226158672787847,1782420300
multi-1782420096-eth,1,8.129954035465857,1782420300
multi-1782420096-xrp,1,4.494509999999991,1782420300
multi-1782420096-xrp,2,8.009034000000042,1782420600
multi-1782420096-eth,2,5.427007572600587,1782420600
multi-1782420096-sol,2,3.4382502772577936,1782420600
multi-1782420096-btc,2,6.183530805278451,1782420600
multi-1782420096-btc,3,8.344801070796962,1782420900
multi-1782420096-eth,3,10.72035007628267,1782420900
multi-1782420096-sol,3,9.930265025308927,1782420900
multi-1782420096-xrp,3,3.4084199999999782,1782420900
multi-1782420096-sol,4,4.415183088218214,1782421200
multi-1782420096-eth,4,5.13988384330969,1782421200
multi-1782420096-xrp,4,9.76562531711295,1782421200
multi-1782420096-btc,4,7.94253255529577,1782421200
multi-1782420096-xrp,5,10.546716741114778,1782421500
multi-1782420096-sol,5,4.132978177464111,1782421500
multi-1782420096-eth,5,10.294653447021119,1782421500
multi-1782420096-btc,5,10.888008355660531,1782421500
multi-1782420096-eth,6,9.481014424501836,1782421800
multi-1782420096-xrp,6,8.927674161751838,1782421800
multi-1782420096-sol,6,10.176197938832729,1782421800
multi-1782420096-btc,6,9.445996434993276,1782421800
multi-1782420096-sol,7,-26.05797582949674,1782422100
multi-1782420096-eth,7,-26.229821584979504,1782422100
multi-1782420096-btc,7,-26.24355603282129,1782422100
multi-1782420096-xrp,7,6.418203996608781,1782422100
multi-1782420096-eth,8,7.717740000000163,1782422400
multi-1782420096-sol,8,5.851041655490576,1782422400
multi-1782420096-btc,8,7.902695078846364,1782422400
multi-1782420096-xrp,8,4.236257707579398,1782422400
multi-1782420096-xrp,9,9.627779192125672,1782422700
multi-1782420096-eth,9,9.885720436761176,1782422700
multi-1782420096-btc,9,8.469320855041587,1782422700
multi-1782420096-sol,9,4.148212838016661,1782422700
multi-1782420096-btc,10,7.213969980667798,1782423000
multi-1782420096-eth,10,3.120562087102826,1782423000
multi-1782420096-xrp,10,6.7844413600000735,1782423000
multi-1782420096-btc,11,1.8818594154686252,1782423300
multi-1782420096-eth,11,7.672215228275945,1782423300
multi-1782420096-sol,11,9.304764702809734,1782423300
multi-1782420096-xrp,12,4.624918266770237,1782423600
multi-1782420096-eth,12,7.728614208890349,1782423600
multi-1782420096-sol,12,8.314631157221584,1782423600
multi-1782420096-btc,13,7.27707113366364,1782423767
multi-1782420096-sol,13,5.4065190511846595,1782423900
